카테고리,세부,브랜드,제품명,태그,용량/가격,별점,리뷰수,이미지,제품링크
로션/에멀젼,수분로션,싸이닉,더 심플 데일리 로션,"#보습, #비건뷰티, #수분공급, #약산성, #유수분밸런스, #저자극, #크루얼티프리, #클린뷰티","145ml / 18,000원",4.16,"리뷰 1,153",https://dn5hzapyfrpio.cloudfront.net/product/4fc/4fc20950-784f-11ee-b842-db65e1eeb438.jpeg,https://www.glowpick.com/products/95300
로션/에멀젼,수분로션,라포티셀,세라마이드 하이드라 플루이드,"#보습, #수분공급","125ml / 36,000원",4.22,리뷰 169,https://dn5hzapyfrpio.cloudfront.net/product/264/264ecd20-48ae-11eb-8864-77fda3a11339.jpeg,https://www.glowpick.com/products/67457
로션/에멀젼,수분로션,빌리프,밀키 모이스춰라이저 하이드라 밸런싱,"#고보습, #보습, #수분공급","125ml / 44,000원",4.16,리뷰 625,https://dn5hzapyfrpio.cloudfront.net/product/3d7/3d78e730-4914-11ec-b4ce-2b394d8d1885.jpeg,https://www.glowpick.com/products/4311
로션/에멀젼,수분로션,라운드랩,1025 독도 로션,"#보습, #수분공급, #유수분밸런스, #저자극, #피부진정","200ml / 20,000원",4.02,"리뷰 1,444",https://dn5hzapyfrpio.cloudfront.net/product/7de/7dec5dc0-6a5d-11ef-a5f9-b51f65bea909.jpeg,https://www.glowpick.com/products/100129
로션/에멀젼,수분로션,시드물,아토로션,"#보습, #수분공급, #저자극, #피부유연","200ml / 7,800원",4.04,리뷰 292,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180510/1525944593656.png,https://www.glowpick.com/products/25548
로션/에멀젼,수분로션,더샘,더마 플랜 밸런싱 모이스처라이저,"#비건뷰티, #비타민함유, #수분공급, #저자극, #크루얼티프리, #클린뷰티","130ml / 20,000원",4.22,리뷰 50,https://dn5hzapyfrpio.cloudfront.net/product/cc4/cc426e80-8dca-11ee-8a60-c35c54cde2a1.jpeg,https://www.glowpick.com/products/107845
로션/에멀젼,수분로션,오휘,미라클 모이스처 에멀전,"#보습, #수분공급, #저자극","130ml / 42,000원",3.91,리뷰 176,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20150824/1440382661532.jpg,https://www.glowpick.com/products/43236
로션/에멀젼,수분로션,네이처리퍼블릭,슈퍼 아쿠아 맥스 수분 에멀젼,"#보습, #수분공급, #유수분조절, #저자극","130ml / 19,000원",3.88,리뷰 78,https://dn5hzapyfrpio.cloudfront.net/product/d9b/d9bedc60-fc88-11ee-b01d-6faaa819b34b.jpeg,https://www.glowpick.com/products/89925
로션/에멀젼,수분로션,닥터바이오,수딩 수분로션,"#보습, #수분공급, #피부유연, #저자극, #피부진정","500ml / 19,400원",4.67,리뷰 30,https://dn5hzapyfrpio.cloudfront.net/product/4ee/4ee4abc0-e866-11ec-af94-6fbab5644f15.jpeg,https://www.glowpick.com/products/157383
로션/에멀젼,수분로션,아베다,보태니컬 키네틱스™ 하이드레이팅 로션,"#보습, #수분공급, #영양공급",150ml / 57000원,3.98,리뷰 66,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/product/20201112/1605173839196.PNG,https://www.glowpick.com/products/3958
로션/에멀젼,수분로션,시드물,울트라 페이셜 모이스처라이징 로션,"#보습, #수분공급, #저자극, #피부유연","80ml / 9,900원",3.79,리뷰 676,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20150204/1423020099313.jpg,https://www.glowpick.com/products/25544
로션/에멀젼,수분로션,프레쉬가든,로션 젤,"#보습, #수분공급, #유수분조절, #피부유연","140ml / 22,000원",4.38,리뷰 34,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20161214/1481682034645.jpg,https://www.glowpick.com/products/23735
로션/에멀젼,수분로션,토니모리,더 촉촉 그린티 수분 로션,,"160ml / 15,500원",3.78,리뷰 322,https://dn5hzapyfrpio.cloudfront.net/product/b94/b943e8b0-7211-11ee-bdbb-9116d199ec03.jpeg,https://www.glowpick.com/products/72228
로션/에멀젼,수분로션,셀퓨전씨,모이스춰 옥시젠,"#보습, #수분공급, #영양공급, #피부진정, #피부활력","80ml / 34,000원",3.76,리뷰 80,https://dn5hzapyfrpio.cloudfront.net/product/9be/9be1aac0-70c8-11eb-9ea3-511bd6d5a1e6.jpeg,https://www.glowpick.com/products/22813
로션/에멀젼,수분로션,크리니크,드라마티컬리 디퍼런트 모이스춰라이징 젤,"#보습, #유수분조절, #피부유연","125ml / 48,000원",3.71,리뷰 627,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20190510/1557468594492.png,https://www.glowpick.com/products/6287
로션/에멀젼,수분로션,셀퓨전씨,트리악 모이스처 젤 오인트,"#모공관리, #수분공급, #유수분밸런스, #저자극, #피지조절","100ml / 28,000원",4.23,리뷰 31,https://dn5hzapyfrpio.cloudfront.net/product/4b6/4b606330-70bd-11eb-961e-e1fdf7784186.jpeg,https://www.glowpick.com/products/118841
로션/에멀젼,수분로션,더랩 바이 블랑두,올리고 히알루론산 카밍+ 로션,"#보습, #수분공급, #피부진정","150ml / 24,000원",4.11,리뷰 37,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/product/20200518/1589788352030.jpg,https://www.glowpick.com/products/135263
로션/에멀젼,수분로션,아이소이,난 열 에센스 안부러워 탁월로션,"#고보습, #수분공급, #피부유연","70ml / 33,000원",3.69,리뷰 367,https://dn5hzapyfrpio.cloudfront.net/product/2dd/2ddcc870-6f55-11ec-8c3a-376e75c35dcc.jpeg,https://www.glowpick.com/products/3383
로션/에멀젼,보습로션,에스트라,아토베리어 로션,"#고보습, #보습, #수분공급, #피부진정, #피부활력","200ml / 37,000원",4.43,리뷰 584,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180622/1529636531597.png,https://www.glowpick.com/products/56977
로션/에멀젼,보습로션,에스트라,아토베리어 365 로션,"#고보습, #보습, #수분공급, #영양공급, #윤기부여, #피부유연, #피부활력","150ml / 33,000원",4.43,리뷰 215,https://dn5hzapyfrpio.cloudfront.net/product/7fb/7fb55e40-e042-11ee-87c6-2137a11c980a.jpeg,https://www.glowpick.com/products/171590
로션/에멀젼,보습로션,제로이드,인텐시브 로션,"#고보습, #수분공급, #저자극, #피부진정","200ml / 36,000원",4.35,리뷰 393,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/product/20200911/1599784378029.png,https://www.glowpick.com/products/21811
로션/에멀젼,보습로션,헤라,아쿠아볼릭 에센셜 에멀젼,"#보습, #수분공급, #영양공급, #윤기부여","120ml / 45,000원",4.3,리뷰 122,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170322/1490160966769.png,https://www.glowpick.com/products/89484
로션/에멀젼,보습로션,피지오겔,레드수딩 AI 로션,"#보습, #유수분밸런스, #저자극, #피부진정","200ml / 37,500원",4.32,리뷰 307,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20191230/1577685551559.jpg,https://www.glowpick.com/products/128826
로션/에멀젼,보습로션,제로이드,인텐시브 로션 엠디,"#보습, #수분공급, #저자극",200ml / 가격미정,4.59,리뷰 54,https://dn5hzapyfrpio.cloudfront.net/product/004/00432a20-d87f-11eb-8571-4f913cb210ab.jpeg,https://www.glowpick.com/products/148639
로션/에멀젼,보습로션,에스트라,아토베리어 로션 MD,"#보습, #수분공급, #피부활력","200g / 37,000원",4.79,리뷰 47,https://dn5hzapyfrpio.cloudfront.net/product/fa6/fa628cd0-e042-11ee-87c6-2137a11c980a.jpeg,https://www.glowpick.com/products/118874
로션/에멀젼,보습로션,빌리프,크리미 모이스춰라이저 딥 모이스트,"#고보습, #보습, #수분공급","125ml / 40,000원",4.21,리뷰 250,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180622/1529636790252.png,https://www.glowpick.com/products/4313
로션/에멀젼,보습로션,마녀공장,비피다 바이옴 앰플 로션,"#기능성, #미백, #보습, #수분공급, #유수분조절, #저자극, #주름개선","300ml / 25,000원",4.18,리뷰 176,https://dn5hzapyfrpio.cloudfront.net/product/cac/caceb270-784e-11ee-96ab-dbc63377a30e.jpeg,https://www.glowpick.com/products/147530
로션/에멀젼,보습로션,닥터벨머,데일리리페어 모이스처라이저,"#보습, #수분공급, #저자극, #피부진정","120ml / 20,000원",4.13,"리뷰 1,082",https://dn5hzapyfrpio.cloudfront.net/product/e98/e9816310-2d70-11eb-987e-b54956037700.jpeg,https://www.glowpick.com/products/81732
로션/에멀젼,보습로션,하다라보,고쿠쥰 밀크,"#보습, #윤기부여","140ml / 17,000원",4.11,리뷰 75,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/product/20201106/1604627785292.jpg,https://www.glowpick.com/products/141582
로션/에멀젼,보습로션,홀리카홀리카,굳세라 수퍼 세라마이드 에멀젼,"#고보습, #윤기부여, #피부진정","130ml / 17,000원",4.07,리뷰 663,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170809/1502271717342.png,https://www.glowpick.com/products/95083
로션/에멀젼,보습로션,피지오겔,데일리 모이스쳐 테라피 페이셜 로션,"#보습, #수분공급, #윤기부여, #저자극","200ml / 35,500원",4.03,"리뷰 2,183",https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170117/1484634668534.png,https://www.glowpick.com/products/45193
로션/에멀젼,보습로션,스킨푸드,로열허니 프로폴리스 인리치 에멀전,"#고보습, #수분공급, #영양공급, #저자극","160ml / 24,000원",4.05,리뷰 111,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20171016/1508145936421.png,https://www.glowpick.com/products/98945
로션/에멀젼,보습로션,디어클레어스,서플 프레퍼레이션 올 오버 로션,"#보습, #수분공급, #유수분조절, #윤기부여, #저자극","250ml / 22,900원",3.97,리뷰 185,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170420/1492681594711.png,https://www.glowpick.com/products/90584
로션/에멀젼,보습로션,입생로랑 뷰티,퓨어샷 하이드라 바운스 에센스 인 로션,"#고보습, #기능성, #수분공급, #주름개선","200ml / 80,000원",4.31,리뷰 45,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20200114/1578962507274.jpg,https://www.glowpick.com/products/129164
로션/에멀젼,보습로션,네이처리퍼블릭,스네일 솔루션 에멀젼,"#기능성, #미백, #보습, #영양공급, #저자극, #주름개선","120ml / 49,000원",3.87,리뷰 550,https://dn5hzapyfrpio.cloudfront.net/product/e54/e54939f0-fc87-11ee-9c66-63787e2fb2fe.jpeg,https://www.glowpick.com/products/8023
로션/에멀젼,보습로션,토니모리,원더 세라마이드 모찌 에멀전,"#보습, #수분공급, #피부탄력","300ml / 11,900원",4.32,리뷰 37,https://dn5hzapyfrpio.cloudfront.net/product/25e/25e60980-2e31-11eb-83bb-e3e304168cbd.jpeg,https://www.glowpick.com/products/142160
로션/에멀젼,보습로션,구달,비건 라이스 밀크 보습 로션,"#보습, #비건뷰티, #유수분조절, #저자극, #제로웨이스트, #친환경, #클린뷰티","200ml / 22,000원",4.48,리뷰 31,https://dn5hzapyfrpio.cloudfront.net/product/8d1/8d10f070-0ac7-11ec-a704-57d674470949.jpeg,https://www.glowpick.com/products/150375
로션/에멀젼,보습로션,헤라,시그니아 에센셜 밸런싱 에멀젼,"#기능성, #미백, #보습, #영양공급, #주름개선, #피부탄력, #피부활력","150ml / 90,000원",4.02,리뷰 49,https://dn5hzapyfrpio.cloudfront.net/product/18d/18db5d80-77cb-11ee-adcd-97c764f35953.png,https://www.glowpick.com/products/111355
로션/에멀젼,진정로션,한율,어린쑥 수분진정 플루이드,"#비건뷰티, #수분공급, #영양공급, #유수분밸런스, #유수분조절, #저자극, #클린뷰티","125ml / 32,000원",4.5,리뷰 102,https://dn5hzapyfrpio.cloudfront.net/product/16d/16dab7b0-f878-11ed-ad8e-cdd428950789.jpeg,https://www.glowpick.com/products/165529
로션/에멀젼,진정로션,온그리디언츠,스킨 베리어 카밍 로션,"#비건뷰티, #수분공급, #저자극, #크루얼티프리, #클린뷰티, #피부진정","220ml / 35,000원",4.5,리뷰 427,https://dn5hzapyfrpio.cloudfront.net/product/734/734642e0-a7ad-11ef-ba8f-ad1f423c39d5.jpeg,https://www.glowpick.com/products/167694
로션/에멀젼,진정로션,스킨핏,스킨핏 프로그램,"#모공관리, #보습, #수분공급, #영양공급, #저자극, #트러블케어, #피부진정","25ea / 44,900원",4.37,리뷰 104,https://dn5hzapyfrpio.cloudfront.net/product/274/274a1a00-3716-11ee-800a-a98fdd8794d4.jpeg,https://www.glowpick.com/products/167245
로션/에멀젼,진정로션,아벤느,트릭세라 뉴트리 플루이드 로션,"#보습, #수분공급, #영양공급, #저자극, #피부진정","200ml / 33,000원",4.15,리뷰 441,https://dn5hzapyfrpio.cloudfront.net/product/224/22414410-f93c-11ed-9db8-21ab2bc52f39.jpeg,https://www.glowpick.com/products/99458
로션/에멀젼,진정로션,제로이드,수딩 로션,"#보습, #수분공급, #저자극, #피부진정","200ml / 30,000원",4.61,리뷰 46,https://dn5hzapyfrpio.cloudfront.net/product/c1c/c1c8e7a0-3d2b-11ec-8d60-2d0cd8dd575e.jpeg,https://www.glowpick.com/products/152128
로션/에멀젼,진정로션,리바이포유,컨트롤 로션,"#보습, #수분공급, #저자극, #피부진정","150ml / 29,000원",4.42,리뷰 53,https://dn5hzapyfrpio.cloudfront.net/product/e51/e519cc90-cf84-11ee-a265-73ebb9ebe633.jpeg,https://www.glowpick.com/products/105852
로션/에멀젼,진정로션,에뛰드,순정 10무 수분 에멀전,"#보습, #비건뷰티, #수분공급, #저자극, #크루얼티프리, #클린뷰티, #피부진정","130ml / 17,000원",3.94,"리뷰 1,019",https://dn5hzapyfrpio.cloudfront.net/product/be7/be7c06e0-8829-11ee-8744-8b0f46c9d1d4.jpeg,https://www.glowpick.com/products/89297
로션/에멀젼,진정로션,비플레인,캐모마일 약산성 로션,"#보습, #수분공급, #피부진정","150ml / 21,000원",4.1,리뷰 59,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/product/20200518/1589781421500.jpg,https://www.glowpick.com/products/135240
로션/에멀젼,진정로션,아누아,어성초 70 데일리 로션,"#보습, #수분공급, #영양공급, #저자극, #피부진정","200ml / 28,000원",4.47,리뷰 43,https://dn5hzapyfrpio.cloudfront.net/product/3e6/3e696f60-a7ae-11ef-9941-61f8657db50d.jpeg,https://www.glowpick.com/products/160686
로션/에멀젼,진정로션,비오템,라이프 플랑크톤 피부강화 에센스 로션,"#쿨링, #피부진정, #피부투명","75ml / 59,000원",4.27,리뷰 49,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170403/1491197383148.png,https://www.glowpick.com/products/89878
로션/에멀젼,진정로션,시드물,닥터트럽 마일드 로션,"#보습, #수분공급, #트러블케어","150ml / 16,800원",3.92,리뷰 120,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180622/1529648703498.png,https://www.glowpick.com/products/25222
로션/에멀젼,진정로션,김정문알로에,큐어 하이드라 수딩 에멀젼,"#미백, #보습, #저자극, #주름개선","130ml / 45,000원",3.9,리뷰 88,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180821/1534851670860.png,https://www.glowpick.com/products/110144
로션/에멀젼,진정로션,닥터벨머,어드밴스드 시카 에멀전,"#수분공급, #영양공급, #피부진정","150ml / 27,000원",4.17,리뷰 47,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20190226/1551147889701.png,https://www.glowpick.com/products/117532
로션/에멀젼,진정로션,아이소이,피지가 도망가는 산뜻 에센스 로션,"#모공관리, #보습, #수분공급, #영양공급, #유수분조절, #쿨링, #피부진정, #피지조절","70ml / 33,000원",4.04,리뷰 54,https://dn5hzapyfrpio.cloudfront.net/product/f9b/f9b4b0e0-6f53-11ec-8cf3-231c1e3e8de1.jpeg,https://www.glowpick.com/products/92313
로션/에멀젼,진정로션,미샤,시카딘 센텔라스카 연고 [유칼립투스],"#저자극, #트러블케어, #피부진정","20g / 15,000원",4.11,리뷰 44,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20190701/1561947861930.png,https://www.glowpick.com/products/123402
로션/에멀젼,진정로션,홀리추얼,엘리멘탈 스무딩 로션,"#수분공급, #영양공급, #피부진정, #피부탄력","110ml / 55,000원",4.72,리뷰 18,https://dn5hzapyfrpio.cloudfront.net/product/394/394d7b80-ad0e-11ed-846f-db8d7323f353.jpeg,https://www.glowpick.com/products/162934
로션/에멀젼,진정로션,라운드랩,소나무 진정 시카 로션,"#수분공급, #영양공급, #피부진정","250ml / 25,000원",4.33,리뷰 21,https://dn5hzapyfrpio.cloudfront.net/product/f6b/f6bca920-04f2-11ee-8544-9bd35d982f47.jpeg,https://www.glowpick.com/products/165849
로션/에멀젼,진정로션,아크네스,모이스처 플루이드,"#보습, #수분공급, #저자극, #피부진정","150ml / 15,000원",4.41,리뷰 17,https://dn5hzapyfrpio.cloudfront.net/product/fd2/fd2a15d0-ce63-11eb-b02a-9fc0b95d056d.jpeg,https://www.glowpick.com/products/148326
로션/에멀젼,진정로션,에센셜 바이 아티스트리,라이트 로션,"#수분공급, #유수분조절, #피부진정","50ml / 22,000원",4.43,리뷰 14,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20171123/1511416556568.png,https://www.glowpick.com/products/100674
로션/에멀젼,진정로션,세라케어,울트라로션,"#각질관리, #저자극, #피부진정","190ml / 31,000원",4.36,리뷰 14,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20160712/1468305816739.jpg,https://www.glowpick.com/products/78021
로션/에멀젼,모공로션,닥터벨머,클래리파잉 모이스처라이저,"#모공관리, #보습, #수분공급, #유수분조절, #저자극, #트러블케어","120ml / 22,000원",3.98,리뷰 387,https://dn5hzapyfrpio.cloudfront.net/product/1ff/1ff3be60-5772-11ee-8a8f-2f1c44a3891b.png,https://www.glowpick.com/products/82349
로션/에멀젼,모공로션,아벤느,클리낭스 매티파잉 플루이드,"#수분공급, #유수분조절, #트러블케어, #피지조절","50ml / 33,000원",3.88,리뷰 17,https://dn5hzapyfrpio.cloudfront.net/product/192/192b49a0-3d2e-11ec-885b-6bed013b1444.jpeg,https://www.glowpick.com/products/90407
